id_str,week,country_or_territory,class_baseline,country_code,class_attnthree,class_attnmerged,class_attntwo
1309532807249747968,w39,United States,Yes,USA,Yes,Yes,Yes
1309532805442031616,w39,Austria,Yes,AUT,Yes,No,Yes
1309532792225705984,w39,Turkey,No,TUR,Yes,Yes,Yes
1309532628303794176,w39,United States,Yes,USA,Don't know,No,No
1309532568832929792,w39,Italy,No,ITA,Don't know,No,No
1309532421377986560,w39,United States,No,USA,Don't know,No,No
1309532390419701760,w39,Turkey,No,TUR,Don't know,Yes,No
1309532008968843264,w39,Brazil,No,BRA,Don't know,No,No
1309531994041266176,w39,Spain,Yes,ESP,Yes,No,Yes
1309531947824279552,w39,Turkey,Yes,TUR,Yes,Yes,Yes
1309531837912567808,w39,Nigeria,No,NGA,Don't know,No,No
1309531832728207360,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309531683834793984,w39,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1309531577257320448,w39,India,Yes,IND,Yes,Yes,Yes
1309531555405029376,w39,Indonesia,Yes,IDN,Don't know,No,Yes
1309531051031752704,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309531023038799872,w39,Canada,Yes,CAN,Yes,No,No
1309530953195425792,w39,France,No,FRA,Don't know,No,No
1309530872618520576,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309530763797299200,w39,Canada,No,CAN,Don't know,No,No
1309530692657782784,w39,Argentina,No,ARG,Don't know,No,No
1309530669903572992,w39,Italy,Yes,ITA,Yes,Yes,Yes
1309530668817436672,w39,United States,Yes,USA,Yes,Yes,Yes
1309530659757711360,w39,Guatemala,Yes,GTM,Yes,Yes,Yes
1309530654216945664,w39,Qatar,Yes,QAT,Yes,Yes,Yes
1309530647816482816,w39,France,No,FRA,Yes,Yes,No
1309530605596692480,w39,Guatemala,Yes,GTM,Yes,No,No
1309530564400013312,w39,India,Yes,IND,Yes,Yes,No
1309530391183794176,w39,United Kingdom,No,GBR,Don't know,Yes,No
1309530360288477184,w39,India,Yes,IND,Yes,Yes,Yes
1309530359063875584,w39,United States,No,USA,Don't know,No,No
1309530226070822912,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309530117815767040,w39,India,No,IND,Don't know,No,No
1309529867592048640,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309529791805222912,w39,Pakistan,No,PAK,Yes,No,Yes
1309529773266423808,w39,Peru,No,PER,Don't know,No,No
1309529741976915968,w39,India,Yes,IND,Yes,Yes,No
1309529737660833792,w39,Venezuela - Bolivarian Republic of,No,VEN,Yes,No,Yes
1309529582253617152,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309529551308025856,w39,Canada,No,CAN,Don't know,No,Yes
1309529488200355840,w39,India,No,IND,Don't know,No,Yes
1309529357774278656,w39,United States,Yes,USA,Yes,Yes,No
1309529084137930752,w39,Mexico,Yes,MEX,Don't know,No,No
1309529045038542848,w39,India,Yes,IND,Yes,No,Yes
1309528993331380224,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309528980198842368,w39,France,Yes,FRA,Yes,Yes,Yes
1309528979104129024,w39,Mexico,No,MEX,Don't know,No,Yes
1309528967557382144,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309528947961597952,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309528892781125632,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309528712535306240,w39,Pakistan,Yes,PAK,Yes,Yes,Yes
1309528614434607104,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309528546562408448,w39,Italy,No,ITA,Don't know,No,No
1309528416878616576,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309528399048704000,w39,India,Yes,IND,Yes,No,Yes
1309528138678927360,w39,Pakistan,No,PAK,Don't know,No,No
1309528104839163904,w39,Indonesia,Yes,IDN,Don't know,No,Yes
1309528100917501952,w39,France,No,FRA,Don't know,No,No
1309528056147705856,w39,Germany,Yes,DEU,Yes,Yes,No
1309528025311178752,w39,United States,No,USA,Don't know,No,No
1309527726265524224,w39,Australia,Yes,AUS,Yes,Yes,Yes
1309527600327467008,w39,Brazil,Yes,BRA,Don't know,No,Yes
1309527485206482944,w39,Mexico,No,MEX,Yes,Yes,Yes
1309527352813129728,w39,Singapore,Yes,SGP,Yes,Yes,Yes
1309527299923087360,w39,Belgium,Yes,BEL,Yes,Yes,Yes
1309527148990955520,w39,Brazil,No,BRA,Don't know,No,No
1309527098340433920,w39,Canada,No,CAN,Don't know,No,No
1309527085887741952,w39,Pakistan,No,PAK,Don't know,No,No
1309526933940637696,w39,United Kingdom,No,GBR,Don't know,Yes,Yes
1309526889866964992,w39,United States,No,USA,Don't know,No,No
1309526879569838080,w39,Portugal,No,PRT,Yes,Yes,No
1309526828655149056,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309526696232714240,w39,Argentina,Yes,ARG,Yes,No,No
1309526444859625472,w39,Ghana,Yes,GHA,Yes,No,No
1309526399552819200,w39,Mexico,Yes,MEX,Yes,Yes,No
1309526394460753920,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309526356603019264,w39,United States,Yes,USA,Yes,Yes,Yes
1309526346066878464,w39,United States,No,USA,No,Yes,Yes
1309526338223575040,w39,Portugal,Yes,PRT,Don't know,No,Yes
1309526258607435776,w39,Korea - Republic of,Yes,KOR,Yes,No,Yes
1309526169755299840,w39,France,No,FRA,Don't know,No,No
1309525917610455040,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309525758641987584,w39,United States,No,USA,Don't know,Yes,No
1309525746851905536,w39,United Kingdom,Yes,GBR,Yes,No,Yes
1309525693806587904,w39,Canada,Yes,CAN,Don't know,No,Yes
1309525630451683328,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309525456895369216,w39,Italy,Yes,ITA,Yes,Yes,Yes
1309525352646148096,w39,United States,Yes,USA,Yes,Yes,No
1309525288863268864,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309525010101526528,w39,United Kingdom,Yes,GBR,Don't know,Yes,No
1309524941205716992,w39,Myanmar,Yes,MMR,Yes,Yes,Yes
1309524899153809408,w39,Saudi Arabia,No,SAU,Don't know,No,Yes
1309524814651064320,w39,Kenya,No,KEN,Yes,No,Yes
1309524814525206528,w39,Russian Federation,No,RUS,Don't know,No,Yes
1309524732790927360,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309524720254156800,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309524701174272000,w39,France,No,FRA,Don't know,No,No
1309524687706259456,w39,United States,Yes,USA,Yes,Yes,Yes
1309524600036843520,w39,Mexico,No,MEX,Yes,Yes,Yes
1309524592034226176,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309524571087712256,w39,United Kingdom,No,GBR,Don't know,No,No
1309524546630889472,w39,Canada,No,CAN,Don't know,No,No
1309524537206288384,w39,Panama,No,PAN,Don't know,No,No
1309524520211034112,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309524455643918336,w39,United States,Yes,USA,Yes,Yes,Yes
1309524444168192000,w39,Rwanda,Yes,RWA,Yes,Yes,Yes
1309524353919389696,w39,Italy,Yes,ITA,Don't know,No,Yes
1309524256812720128,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309524147417026560,w39,United States,No,USA,Don't know,No,Yes
1309524067217743872,w39,Netherlands,Yes,NLD,Yes,Yes,Yes
1309523997642690560,w39,Peru,Yes,PER,Yes,No,No
1309523818881441792,w39,Panama,Yes,PAN,Yes,Yes,Yes
1309523749092438016,w39,United States,No,USA,Don't know,No,Yes
1309523693689647104,w39,Switzerland,No,CHE,No,Yes,Yes
1309523639704801280,w39,India,Yes,IND,Yes,Yes,Yes
1309523575724896256,w39,South Africa,No,ZAF,Yes,No,Yes
1309523556544385024,w39,Canada,Yes,CAN,Don't know,Yes,Yes
1309523464936665088,w39,Canada,No,CAN,Yes,Yes,No
1309523459806986240,w39,Spain,No,ESP,Don't know,No,No
1309523451363942400,w39,United Kingdom,No,GBR,Yes,Yes,Yes
1309523386511568896,w39,Spain,No,ESP,No,No,No
1309523383630139392,w39,United States,No,USA,Don't know,No,No
1309523306609913856,w39,Singapore,Yes,SGP,Don't know,No,Yes
1309523299827945472,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309523284560674816,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309523283675680768,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309523248846172160,w39,United States,Yes,USA,Yes,Yes,Yes
1309523190616674304,w39,Philippines,Yes,PHL,Don't know,No,Yes
1309523088254668800,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309523064921624576,w39,Mexico,No,MEX,Yes,No,Yes
1309522922181197824,w39,France,Yes,FRA,Yes,Yes,Yes
1309522915709329408,w39,India,No,IND,Don't know,No,Yes
1309522874697420800,w39,Italy,Yes,ITA,Yes,No,No
1309522821530476544,w39,United States,Yes,USA,Yes,No,No
1309522816954445824,w39,Canada,No,CAN,Don't know,No,No
1309522773883138048,w39,United States,No,USA,Don't know,No,Yes
1309522714886103040,w39,Germany,Yes,DEU,Don't know,No,Yes
1309522706963009536,w39,France,No,FRA,Yes,Yes,Yes
1309522528474484736,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309522197858451456,w39,Colombia,Yes,COL,No,Yes,Yes
1309522061547761664,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309521936741883904,w39,Singapore,No,SGP,Don't know,Yes,Yes
1309521879233753088,w39,United States,Yes,USA,Yes,Yes,Yes
1309521834044465152,w39,France,No,FRA,Don't know,No,No
1309521822979940352,w39,United States,Yes,USA,Don't know,Yes,Yes
1309521815404908544,w39,Korea - Republic of,No,KOR,Don't know,No,No
1309521743195844608,w39,China,No,CHN,Don't know,No,No
1309521661658628096,w39,France,No,FRA,Don't know,No,Yes
1309521632575225856,w39,Romania,Yes,ROU,Yes,Yes,Yes
1309521582914707456,w39,Congo - The Democratic Republic of the,No,COD,Don't know,No,No
1309521102255927296,w39,Netherlands,No,NLD,Don't know,No,No
1309521075055636480,w39,India,Yes,IND,Yes,Yes,Yes
1309521065660555264,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309521039727226880,w39,Romania,Yes,ROU,Yes,Yes,Yes
1309520859397263360,w39,United Kingdom,No,GBR,Don't know,No,No
1309520714387554304,w39,Réunion,Yes,REU,Don't know,Yes,No
1309520688517132288,w39,El Salvador,Yes,SLV,Don't know,No,Yes
1309520652467085312,w39,Brazil,No,BRA,No,No,No
1309520541938712576,w39,Chile,Yes,CHL,Yes,Yes,No
1309520519151190016,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,No,Yes
1309520506505146368,w39,Korea - Republic of,No,KOR,Don't know,No,No
1309520438117240832,w39,El Salvador,Yes,SLV,Yes,Yes,Yes
1309520428583596032,w39,Palestine - State of,Yes,PSE,Yes,Yes,Yes
1309520421981532160,w39,Spain,No,ESP,Don't know,No,No
1309520317723836416,w39,France,Yes,FRA,Yes,No,Yes
1309520298887258112,w39,France,No,FRA,Yes,Yes,Yes
1309520250732503040,w39,Spain,Yes,ESP,Don't know,Yes,Yes
1309520227777032192,w39,Angola,No,AGO,Don't know,No,No
1309520000395497472,w39,Italy,Yes,ITA,Don't know,No,No
1309520000177319936,w39,United Kingdom,No,GBR,Don't know,No,No
1309519807247560704,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309519671410868224,w39,United States,Yes,USA,Don't know,No,Yes
1309519668676235264,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309519567878750208,w39,United States,No,USA,Don't know,No,Yes
1309519559406227456,w39,Taiwan - Province of China,No,TWN,Don't know,No,No
1309519409187377152,w39,United States,Yes,USA,Yes,Yes,Yes
1309519366455726080,w39,Germany,No,DEU,Don't know,Yes,Yes
1309519053132886016,w39,Spain,No,ESP,Don't know,No,No
1309519005447839744,w39,Guatemala,No,GTM,Don't know,No,No
1309518947017003008,w39,United Kingdom,No,GBR,Don't know,No,No
1309518890813345792,w39,Belgium,Yes,BEL,Yes,Yes,Yes
1309518783661453312,w39,United States,No,USA,Don't know,No,No
1309518673040863232,w39,India,Yes,IND,Yes,Yes,Yes
1309518553977102336,w39,United States,No,USA,Don't know,No,No
1309518373613690880,w39,United Kingdom,No,GBR,No,No,Yes
1309518366151909376,w39,India,Yes,IND,Yes,No,Yes
1309518272530972672,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309518230571098112,w39,Chile,Yes,CHL,Yes,Yes,Yes
1309518122458787840,w39,United States,No,USA,Don't know,No,Yes
1309518061066686464,w39,Lithuania,No,LTU,Yes,Yes,Yes
1309518048643162112,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309518038492942336,w39,United Kingdom,No,GBR,Don't know,No,No
1309518034516672512,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309518020956446720,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309518019819786240,w39,Mexico,No,MEX,Yes,Yes,Yes
1309517965533081600,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1309517727728635904,w39,Brazil,No,BRA,Don't know,No,No
1309517606626394112,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309517586401579008,w39,Zimbabwe,Yes,ZWE,Yes,Yes,No
1309517552918441984,w39,Bolivia - Plurinational State of,Yes,BOL,Yes,No,Yes
1309517440632594432,w39,Cyprus,No,CYP,Yes,Yes,No
1309517276740280320,w39,India,Yes,IND,Yes,Yes,Yes
1309517038222602240,w39,France,No,FRA,Yes,No,Yes
1309517022410219520,w39,United States,Yes,USA,Yes,No,Yes
1309517015246409728,w39,Pakistan,Yes,PAK,Don't know,No,Yes
1309516966865055744,w39,Argentina,Yes,ARG,Don't know,No,Yes
1309516849462358016,w39,Turkey,No,TUR,Don't know,No,Yes
1309516673884524544,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309516641500368896,w39,Japan,No,JPN,Don't know,No,Yes
1309516607933292544,w39,Italy,Yes,ITA,Yes,Yes,Yes
1309516482456555520,w39,Thailand,Yes,THA,Yes,Yes,Yes
1309516342396162048,w39,Mexico,No,MEX,Yes,No,No
1309516277187334144,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309516272594452480,w39,United States,Yes,USA,Yes,Yes,Yes
1309516057997185024,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309515911892787200,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309515899808997376,w39,Brazil,No,BRA,Yes,Yes,Yes
1309515889209995264,w39,Kenya,No,KEN,Yes,Yes,Yes
1309515875570126848,w39,United Kingdom,No,GBR,Don't know,No,No
1309515847736741888,w39,Spain,Yes,ESP,Yes,No,Yes
1309515838173700096,w39,Turkey,Yes,TUR,Yes,Yes,Yes
1309515730312781824,w39,Dominican Republic,No,DOM,Don't know,No,Yes
1309515572728811520,w39,Spain,Yes,ESP,Yes,No,Yes
1309515542802370560,w39,Chile,Yes,CHL,Yes,Yes,Yes
1309515539665088512,w39,United States,Yes,USA,Don't know,No,No
1309515504982175744,w39,United Kingdom,No,GBR,Don't know,No,No
1309515290083037184,w39,France,Yes,FRA,Don't know,No,Yes
1309515066312716288,w39,Brazil,No,BRA,Yes,No,Yes
1309514991578603520,w39,United States,Yes,USA,Yes,Yes,Yes
1309514904420986880,w39,Italy,No,ITA,Don't know,No,No
1309514820232916992,w39,United States,Yes,USA,Yes,Yes,Yes
1309514793016078336,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309514781066489856,w39,Germany,No,DEU,Don't know,No,No
1309514721142419456,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Don't know,Yes,Yes
1309514675739078656,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309514656852119552,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309514616393871360,w39,Mexico,No,MEX,Don't know,No,No
1309514591894896640,w39,Canada,Yes,CAN,Yes,Yes,No
1309514522521145344,w39,France,No,FRA,Yes,Yes,Yes
1309514466158149632,w39,France,Yes,FRA,Yes,Yes,Yes
1309514436353417216,w39,France,No,FRA,Don't know,No,No
1309514409765675008,w39,Germany,No,DEU,Don't know,No,No
1309513921276116992,w39,Turkey,Yes,TUR,Don't know,No,Yes
1309513880490487808,w39,Spain,No,ESP,Don't know,No,Yes
1309513823791927296,w39,United States,Yes,USA,Yes,Yes,Yes
1309513804263428096,w39,Brazil,No,BRA,Yes,No,Yes
1309513767772921856,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309513653314621440,w39,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1309513519960715264,w39,Spain,No,ESP,Don't know,No,Yes
1309513491355664384,w39,Ghana,No,GHA,Don't know,No,No
1309513490261049344,w39,Spain,No,ESP,Yes,No,Yes
1309513390281326592,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309513358752841728,w39,El Salvador,Yes,SLV,Yes,Yes,Yes
1309513337097592832,w39,China,Yes,CHN,Yes,Yes,Yes
1309513336531439616,w39,Italy,No,ITA,Don't know,No,No
1309513328356663296,w39,Belgium,No,BEL,Don't know,No,No
1309513327740100608,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309513321188655104,w39,Denmark,No,DNK,Don't know,No,No
1309513263386943488,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,No,Yes
1309513178288594944,w39,Korea - Democratic People s Republic of,No,PRK,Yes,Yes,Yes
1309513009258090496,w39,China,Yes,CHN,Yes,Yes,Yes
1309513001234509824,w39,Colombia,Yes,COL,Yes,Yes,Yes
1309513001012211712,w39,United States,No,USA,Don't know,No,Yes
1309512997367414784,w39,United Kingdom,No,GBR,Don't know,No,No
1309512986692780032,w39,Belgium,No,BEL,Don't know,No,No
1309512986671738880,w39,Peru,Yes,PER,Yes,Yes,Yes
1309512948268888064,w39,Ecuador,Yes,ECU,Yes,Yes,Yes
1309512909211402240,w39,Korea - Democratic People s Republic of,Yes,PRK,Yes,No,No
1309512891192680448,w39,United States,Yes,USA,Don't know,No,Yes
1309512668743700480,w39,Germany,Yes,DEU,Yes,Yes,Yes
1309512600573616128,w39,United Kingdom,No,GBR,Don't know,No,No
1309512498618535936,w39,United Kingdom,No,GBR,Yes,No,Yes
1309512329550352384,w39,Kenya,Yes,KEN,Yes,Yes,Yes
1309512327012773888,w39,Canada,No,CAN,Don't know,No,No
1309512282205048832,w39,Venezuela - Bolivarian Republic of,No,VEN,Yes,Yes,Yes
1309512182346985472,w39,Spain,Yes,ESP,Don't know,No,No
1309512040512454656,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309512005833732096,w39,Indonesia,Yes,IDN,Don't know,Yes,No
1309512005208993792,w39,Italy,Yes,ITA,Yes,No,Yes
1309511955896467456,w39,Peru,Yes,PER,Don't know,No,Yes
1309511875508318208,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309511778724913152,w39,Panama,Yes,PAN,Yes,Yes,Yes
1309511729450070016,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309511728816947200,w39,France,Yes,FRA,Yes,Yes,Yes
1309511700941471744,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309511645652287488,w39,France,Yes,FRA,Yes,Yes,Yes
1309511530535366656,w39,Korea - Republic of,No,KOR,Yes,No,No
1309511446561202176,w39,Brazil,No,BRA,Don't know,No,No
1309510912710246400,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Don't know,Yes,No
1309510813502316544,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309510606131609600,w39,Indonesia,Yes,IDN,Yes,No,Yes
1309510355509542912,w39,Denmark,No,DNK,Don't know,No,No
1309510349801115648,w39,United States,Yes,USA,Don't know,Yes,No
1309510301365276672,w39,Argentina,Yes,ARG,Yes,Yes,Yes
1309510233866162176,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309510117004587008,w39,United States,Yes,USA,Don't know,No,Yes
1309510076470788096,w39,Peru,Yes,PER,Yes,Yes,Yes
1309509918786027520,w39,Egypt,Yes,EGY,Don't know,Yes,Yes
1309509550349914112,w39,Germany,No,DEU,Don't know,No,Yes
1309509317175816192,w39,India,Yes,IND,Yes,Yes,Yes
1309509296560967680,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309509250515787776,w39,Sweden,No,SWE,Yes,Yes,Yes
1309509227640172544,w39,Honduras,Yes,HND,Yes,Yes,Yes
1309509152855777280,w39,Germany,No,DEU,Don't know,Yes,Yes
1309509088154447872,w39,France,Yes,FRA,Yes,Yes,Yes
1309508737732927488,w39,Brazil,No,BRA,Don't know,No,No
1309508596607180800,w39,Sweden,No,SWE,Don't know,No,No
1309508571927904256,w39,Panama,Yes,PAN,Don't know,No,Yes
1309508559630000128,w39,India,Yes,IND,Yes,Yes,Yes
1309508545910640640,w39,Turkey,Yes,TUR,Yes,No,Yes
1309508542907518976,w39,Italy,No,ITA,Don't know,No,Yes
1309508530869866496,w39,Canada,Yes,CAN,Yes,Yes,Yes
1309508476742316032,w39,Italy,No,ITA,Don't know,No,Yes
1309508443305279488,w39,Argentina,Yes,ARG,Yes,Yes,No
1309508393720307712,w39,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1309508388947193856,w39,Spain,No,ESP,Yes,Yes,Yes
1309508340322635776,w39,United States,Yes,USA,Yes,Yes,Yes
1309508083652198400,w39,Mexico,Yes,MEX,Yes,Yes,Yes
1309508030002855936,w39,Brazil,No,BRA,Don't know,No,Yes
1309508016098607104,w39,Indonesia,Yes,IDN,Yes,Yes,Yes
1309507970288349184,w39,Spain,Yes,ESP,Don't know,No,No
1309507968057122816,w39,United States,Yes,USA,Yes,Yes,Yes
1309507964936445952,w39,Panama,Yes,PAN,Yes,Yes,Yes
1309507961128181760,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309507957227433984,w39,France,Yes,FRA,Yes,Yes,Yes
1309507956463951872,w39,United States,No,USA,Yes,Yes,Yes
1309507883374059520,w39,India,No,IND,Don't know,No,Yes
1309507869994364928,w39,United States,Yes,USA,Yes,Yes,Yes
1309507862859780096,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309507830232371200,w39,Cuba,Yes,CUB,Yes,Yes,Yes
1309507794647871488,w39,Turkey,Yes,TUR,Yes,Yes,Yes
1309507780311683072,w39,United States,No,USA,Don't know,No,No
1309507776406786048,w39,Argentina,No,ARG,Don't know,No,Yes
1309507684937457664,w39,Italy,Yes,ITA,Yes,Yes,Yes
1309507611314642944,w39,India,No,IND,Don't know,No,Yes
1309507448005447680,w39,Guatemala,No,GTM,Yes,Yes,Yes
1309507430418612224,w39,Turkey,Yes,TUR,Yes,Yes,Yes
1309507243797286912,w39,El Salvador,Yes,SLV,Yes,Yes,Yes
1309507228874014720,w39,United Kingdom,No,GBR,Don't know,No,Yes
1309507060539756544,w39,Kenya,No,KEN,Don't know,No,No
1309507024108040192,w39,France,Yes,FRA,Yes,Yes,Yes
1309506879656210432,w39,United Kingdom,Yes,GBR,Yes,No,No
1309506803827433472,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309506757622992896,w39,Brazil,Yes,BRA,Yes,Yes,Yes
1309506734189207552,w39,India,No,IND,Don't know,No,Yes
1309506712026710016,w39,United States,Yes,USA,Yes,Yes,Yes
1309506704481153024,w39,United States,Yes,USA,Don't know,No,No
1309506585551663104,w39,Nigeria,Yes,NGA,Yes,Yes,Yes
1309506393070874624,w39,Switzerland,Yes,CHE,Don't know,Yes,No
1309506360355295232,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309506350158880768,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309506337135443968,w39,Myanmar,Yes,MMR,Yes,Yes,Yes
1309506175050764288,w39,France,Yes,FRA,Don't know,No,Yes
1309506129823580160,w39,United States,No,USA,Don't know,No,Yes
1309505898168176640,w39,United States,No,USA,Yes,No,No
1309505882980601856,w39,Italy,No,ITA,Don't know,No,Yes
1309505763518427136,w39,Chile,No,CHL,Yes,Yes,Yes
1309505647868813312,w39,Kenya,Yes,KEN,Yes,No,No
1309505489739292672,w39,United Kingdom,Yes,GBR,Yes,Yes,Yes
1309505237707886592,w39,United States,No,USA,Don't know,No,No
1309505062637654016,w39,Spain,No,ESP,Yes,No,Yes
1309504856592318464,w39,United Kingdom,No,GBR,Yes,No,Yes
1309504849730400256,w39,United States,No,USA,Don't know,No,No
1309504781384380416,w39,France,No,FRA,Yes,No,Yes
1309504760819716096,w39,United Kingdom,Yes,GBR,Don't know,No,Yes
1309504629403770880,w39,Argentina,No,ARG,Don't know,No,No
1309504615969366016,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309504507429220352,w39,Palestine - State of,Yes,PSE,Yes,No,Yes
1309504400784871424,w39,Venezuela - Bolivarian Republic of,Yes,VEN,Don't know,No,No
1309504310615699456,w39,United States,Yes,USA,Yes,Yes,Yes
1309504223621591040,w39,United Kingdom,No,GBR,Don't know,No,No
1309504200708173824,w39,United States,No,USA,Don't know,No,No
1309504185608609792,w39,Austria,No,AUT,Yes,No,Yes
1309504179136876544,w39,France,No,FRA,Don't know,No,Yes
1309504176620285952,w39,Peru,Yes,PER,Yes,No,Yes
1309504136786980864,w39,Austria,No,AUT,Don't know,No,Yes
1309504087277408256,w39,United States,Yes,USA,Yes,Yes,Yes
1309504073343922176,w39,Russian Federation,No,RUS,Don't know,No,No
1309504019342209024,w39,India,Yes,IND,Yes,Yes,Yes
1309503994453209088,w39,Spain,Yes,ESP,Yes,Yes,Yes
1309503963906158592,w39,Cuba,No,CUB,Don't know,No,No
1309503908629434368,w39,Greece,Yes,GRC,Yes,Yes,Yes
